"timeStamp","precinctId","countyName","voteType","candidate","votes","delta"
"2020-11-27 04:08:19.000","02-05","Douglas","total","trumpd","101","101"
"2020-11-27 04:08:19.000","02-05","Douglas","total","bidenj","510","510"
"2020-11-27 04:08:19.000","02-05","Douglas","total","jorgensenj","17","17"
"2020-11-27 04:08:19.000","02-06","Douglas","total","trumpd","134","134"
"2020-11-27 04:08:19.000","02-06","Douglas","total","bidenj","587","587"
"2020-11-27 04:08:19.000","02-06","Douglas","total","jorgensenj","18","18"
"2020-11-27 04:08:19.000","02-07","Douglas","total","trumpd","101","101"
"2020-11-27 04:08:19.000","02-07","Douglas","total","bidenj","623","623"
"2020-11-27 04:08:19.000","02-07","Douglas","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","02-08","Douglas","total","trumpd","93","93"
"2020-11-27 04:08:19.000","02-08","Douglas","total","bidenj","638","638"
"2020-11-27 04:08:19.000","02-08","Douglas","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","02-09","Douglas","total","trumpd","52","52"
"2020-11-27 04:08:19.000","02-09","Douglas","total","bidenj","714","714"
"2020-11-27 04:08:19.000","02-09","Douglas","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","02-10","Douglas","total","trumpd","86","86"
"2020-11-27 04:08:19.000","02-10","Douglas","total","bidenj","633","633"
"2020-11-27 04:08:19.000","02-10","Douglas","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","02-11","Douglas","total","trumpd","140","140"
"2020-11-27 04:08:19.000","02-11","Douglas","total","bidenj","839","839"
"2020-11-27 04:08:19.000","02-11","Douglas","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","02-12","Douglas","total","trumpd","224","224"
"2020-11-27 04:08:19.000","02-12","Douglas","total","bidenj","851","851"
"2020-11-27 04:08:19.000","02-12","Douglas","total","jorgensenj","28","28"
"2020-11-27 04:08:19.000","02-13","Douglas","total","trumpd","54","54"
"2020-11-27 04:08:19.000","02-13","Douglas","total","bidenj","541","541"
"2020-11-27 04:08:19.000","02-13","Douglas","total","jorgensenj","17","17"
"2020-11-27 04:08:19.000","02-14","Douglas","total","trumpd","237","237"
"2020-11-27 04:08:19.000","02-14","Douglas","total","bidenj","835","835"
"2020-11-27 04:08:19.000","02-14","Douglas","total","jorgensenj","28","28"
"2020-11-27 04:08:19.000","02-15","Douglas","total","trumpd","112","112"
"2020-11-27 04:08:19.000","02-15","Douglas","total","bidenj","977","977"
"2020-11-27 04:08:19.000","02-15","Douglas","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","02-16","Douglas","total","trumpd","110","110"
"2020-11-27 04:08:19.000","02-16","Douglas","total","bidenj","698","698"
"2020-11-27 04:08:19.000","02-16","Douglas","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","02-17","Douglas","total","trumpd","194","194"
"2020-11-27 04:08:19.000","02-17","Douglas","total","bidenj","729","729"
"2020-11-27 04:08:19.000","02-17","Douglas","total","jorgensenj","21","21"
"2020-11-27 04:08:19.000","02-18","Douglas","total","trumpd","138","138"
"2020-11-27 04:08:19.000","02-18","Douglas","total","bidenj","285","285"
"2020-11-27 04:08:19.000","02-18","Douglas","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","02-19","Douglas","total","trumpd","110","110"
"2020-11-27 04:08:19.000","02-19","Douglas","total","bidenj","620","620"
"2020-11-27 04:08:19.000","02-19","Douglas","total","jorgensenj","22","22"
"2020-11-27 04:08:19.000","02-20","Douglas","total","trumpd","89","89"
"2020-11-27 04:08:19.000","02-20","Douglas","total","bidenj","608","608"
"2020-11-27 04:08:19.000","02-20","Douglas","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","02-21","Douglas","total","trumpd","75","75"
"2020-11-27 04:08:19.000","02-21","Douglas","total","bidenj","651","651"
"2020-11-27 04:08:19.000","02-21","Douglas","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","02-22","Douglas","total","trumpd","58","58"
"2020-11-27 04:08:19.000","02-22","Douglas","total","bidenj","590","590"
"2020-11-27 04:08:19.000","02-22","Douglas","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","02-23","Douglas","total","trumpd","229","229"
"2020-11-27 04:08:19.000","02-23","Douglas","total","bidenj","515","515"
"2020-11-27 04:08:19.000","02-23","Douglas","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","02-24","Douglas","total","trumpd","339","339"
"2020-11-27 04:08:19.000","02-24","Douglas","total","bidenj","582","582"
"2020-11-27 04:08:19.000","02-24","Douglas","total","jorgensenj","26","26"
"2020-11-27 04:08:19.000","02-25","Douglas","total","trumpd","322","322"
"2020-11-27 04:08:19.000","02-25","Douglas","total","bidenj","877","877"
"2020-11-27 04:08:19.000","02-25","Douglas","total","jorgensenj","35","35"
"2020-11-27 04:08:19.000","03-02","Douglas","total","trumpd","261","261"
"2020-11-27 04:08:19.000","03-02","Douglas","total","bidenj","957","957"
"2020-11-27 04:08:19.000","03-02","Douglas","total","jorgensenj","18","18"
"2020-11-27 04:08:19.000","03-03","Douglas","total","trumpd","292","292"
"2020-11-27 04:08:19.000","03-03","Douglas","total","bidenj","1022","1022"
"2020-11-27 04:08:19.000","03-03","Douglas","total","jorgensenj","22","22"
"2020-11-27 04:08:19.000","03-04","Douglas","total","trumpd","154","154"
"2020-11-27 04:08:19.000","03-04","Douglas","total","bidenj","452","452"
"2020-11-27 04:08:19.000","03-04","Douglas","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","03-05","Douglas","total","trumpd","301","301"
"2020-11-27 04:08:19.000","03-05","Douglas","total","bidenj","803","803"
"2020-11-27 04:08:19.000","03-05","Douglas","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","03-06","Douglas","total","trumpd","223","223"
"2020-11-27 04:08:19.000","03-06","Douglas","total","bidenj","837","837"
"2020-11-27 04:08:19.000","03-06","Douglas","total","jorgensenj","28","28"
"2020-11-27 04:08:19.000","03-07","Douglas","total","trumpd","350","350"
"2020-11-27 04:08:19.000","03-07","Douglas","total","bidenj","1162","1162"
"2020-11-27 04:08:19.000","03-07","Douglas","total","jorgensenj","36","36"
"2020-11-27 04:08:19.000","03-08","Douglas","total","trumpd","347","347"
"2020-11-27 04:08:19.000","03-08","Douglas","total","bidenj","819","819"
"2020-11-27 04:08:19.000","03-08","Douglas","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","03-09","Douglas","total","trumpd","430","430"
"2020-11-27 04:08:19.000","03-09","Douglas","total","bidenj","988","988"
"2020-11-27 04:08:19.000","03-09","Douglas","total","jorgensenj","29","29"
"2020-11-27 04:08:19.000","03-10","Douglas","total","trumpd","215","215"
"2020-11-27 04:08:19.000","03-10","Douglas","total","bidenj","496","496"
"2020-11-27 04:08:19.000","03-10","Douglas","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","03-11","Douglas","total","trumpd","149","149"
"2020-11-27 04:08:19.000","03-11","Douglas","total","bidenj","417","417"
"2020-11-27 04:08:19.000","03-11","Douglas","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","03-12","Douglas","total","trumpd","361","361"
"2020-11-27 04:08:19.000","03-12","Douglas","total","bidenj","645","645"
"2020-11-27 04:08:19.000","03-12","Douglas","total","jorgensenj","17","17"
"2020-11-27 04:08:19.000","03-13","Douglas","total","trumpd","310","310"
"2020-11-27 04:08:19.000","03-13","Douglas","total","bidenj","767","767"
"2020-11-27 04:08:19.000","03-13","Douglas","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","03-14","Douglas","total","trumpd","445","445"
"2020-11-27 04:08:19.000","03-14","Douglas","total","bidenj","843","843"
"2020-11-27 04:08:19.000","03-14","Douglas","total","jorgensenj","32","32"
"2020-11-27 04:08:19.000","03-15","Douglas","total","trumpd","408","408"
"2020-11-27 04:08:19.000","03-15","Douglas","total","bidenj","940","940"
"2020-11-27 04:08:19.000","03-15","Douglas","total","jorgensenj","35","35"
"2020-11-27 04:08:19.000","03-16","Douglas","total","trumpd","304","304"
"2020-11-27 04:08:19.000","03-16","Douglas","total","bidenj","770","770"
"2020-11-27 04:08:19.000","03-16","Douglas","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","03-17","Douglas","total","trumpd","360","360"
"2020-11-27 04:08:19.000","03-17","Douglas","total","bidenj","815","815"
"2020-11-27 04:08:19.000","03-17","Douglas","total","jorgensenj","25","25"
"2020-11-27 04:08:19.000","03-18","Douglas","total","trumpd","236","236"
"2020-11-27 04:08:19.000","03-18","Douglas","total","bidenj","873","873"
"2020-11-27 04:08:19.000","03-18","Douglas","total","jorgensenj","17","17"
"2020-11-27 04:08:19.000","03-19","Douglas","total","trumpd","291","291"
"2020-11-27 04:08:19.000","03-19","Douglas","total","bidenj","1005","1005"
"2020-11-27 04:08:19.000","03-19","Douglas","total","jorgensenj","35","35"
"2020-11-27 04:08:19.000","03-20","Douglas","total","trumpd","413","413"
"2020-11-27 04:08:19.000","03-20","Douglas","total","bidenj","1053","1053"
"2020-11-27 04:08:19.000","03-20","Douglas","total","jorgensenj","23","23"
"2020-11-27 04:08:19.000","03-21","Douglas","total","trumpd","303","303"
"2020-11-27 04:08:19.000","03-21","Douglas","total","bidenj","963","963"
"2020-11-27 04:08:19.000","03-21","Douglas","total","jorgensenj","39","39"
"2020-11-27 04:08:19.000","03-22","Douglas","total","trumpd","185","185"
"2020-11-27 04:08:19.000","03-22","Douglas","total","bidenj","492","492"
"2020-11-27 04:08:19.000","03-22","Douglas","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","03-23","Douglas","total","trumpd","467","467"
"2020-11-27 04:08:19.000","03-23","Douglas","total","bidenj","746","746"
"2020-11-27 04:08:19.000","03-23","Douglas","total","jorgensenj","21","21"
"2020-11-27 04:08:19.000","03-24","Douglas","total","trumpd","354","354"
"2020-11-27 04:08:19.000","03-24","Douglas","total","bidenj","679","679"
"2020-11-27 04:08:19.000","03-24","Douglas","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","03-25","Douglas","total","trumpd","476","476"
"2020-11-27 04:08:19.000","03-25","Douglas","total","bidenj","634","634"
"2020-11-27 04:08:19.000","03-25","Douglas","total","jorgensenj","30","30"
"2020-11-27 04:08:19.000","03-26","Douglas","total","trumpd","468","468"
"2020-11-27 04:08:19.000","03-26","Douglas","total","bidenj","733","733"
"2020-11-27 04:08:19.000","03-26","Douglas","total","jorgensenj","22","22"
"2020-11-27 04:08:19.000","04-01","Douglas","total","trumpd","166","166"
"2020-11-27 04:08:19.000","04-01","Douglas","total","bidenj","327","327"
"2020-11-27 04:08:19.000","04-01","Douglas","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","04-02","Douglas","total","trumpd","366","366"
"2020-11-27 04:08:19.000","04-02","Douglas","total","bidenj","546","546"
"2020-11-27 04:08:19.000","04-02","Douglas","total","jorgensenj","18","18"
"2020-11-27 04:08:19.000","04-03","Douglas","total","trumpd","203","203"
"2020-11-27 04:08:19.000","04-03","Douglas","total","bidenj","616","616"
"2020-11-27 04:08:19.000","04-03","Douglas","total","jorgensenj","24","24"
"2020-11-27 04:08:19.000","04-04","Douglas","total","trumpd","374","374"
"2020-11-27 04:08:19.000","04-04","Douglas","total","bidenj","689","689"
"2020-11-27 04:08:19.000","04-04","Douglas","total","jorgensenj","40","40"
"2020-11-27 04:08:19.000","04-05","Douglas","total","trumpd","641","641"
"2020-11-27 04:08:19.000","04-05","Douglas","total","bidenj","757","757"
"2020-11-27 04:08:19.000","04-05","Douglas","total","jorgensenj","37","37"
"2020-11-27 04:08:19.000","04-06","Douglas","total","trumpd","351","351"
"2020-11-27 04:08:19.000","04-06","Douglas","total","bidenj","714","714"
"2020-11-27 04:08:19.000","04-06","Douglas","total","jorgensenj","26","26"
"2020-11-27 04:08:19.000","04-07","Douglas","total","trumpd","376","376"
"2020-11-27 04:08:19.000","04-07","Douglas","total","bidenj","487","487"
"2020-11-27 04:08:19.000","04-07","Douglas","total","jorgensenj","30","30"
"2020-11-27 04:08:19.000","04-08","Douglas","total","trumpd","507","507"
"2020-11-27 04:08:19.000","04-08","Douglas","total","bidenj","613","613"
"2020-11-27 04:08:19.000","04-08","Douglas","total","jorgensenj","25","25"
"2020-11-27 04:08:19.000","04-09","Douglas","total","trumpd","202","202"
"2020-11-27 04:08:19.000","04-09","Douglas","total","bidenj","393","393"
"2020-11-27 04:08:19.000","04-09","Douglas","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","04-10","Douglas","total","trumpd","238","238"
"2020-11-27 04:08:19.000","04-10","Douglas","total","bidenj","658","658"
"2020-11-27 04:08:19.000","04-10","Douglas","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","04-11","Douglas","total","trumpd","476","476"
"2020-11-27 04:08:19.000","04-11","Douglas","total","bidenj","599","599"
"2020-11-27 04:08:19.000","04-11","Douglas","total","jorgensenj","23","23"
"2020-11-27 04:08:19.000","04-12","Douglas","total","trumpd","542","542"
"2020-11-27 04:08:19.000","04-12","Douglas","total","bidenj","550","550"
"2020-11-27 04:08:19.000","04-12","Douglas","total","jorgensenj","32","32"
"2020-11-27 04:08:19.000","04-13","Douglas","total","trumpd","384","384"
"2020-11-27 04:08:19.000","04-13","Douglas","total","bidenj","591","591"
"2020-11-27 04:08:19.000","04-13","Douglas","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","04-14","Douglas","total","trumpd","163","163"
"2020-11-27 04:08:19.000","04-14","Douglas","total","bidenj","368","368"
"2020-11-27 04:08:19.000","04-14","Douglas","total","jorgensenj","17","17"
"2020-11-27 04:08:19.000","04-15","Douglas","total","trumpd","308","308"
"2020-11-27 04:08:19.000","04-15","Douglas","total","bidenj","663","663"
"2020-11-27 04:08:19.000","04-15","Douglas","total","jorgensenj","26","26"
"2020-11-27 04:08:19.000","04-16","Douglas","total","trumpd","397","397"
"2020-11-27 04:08:19.000","04-16","Douglas","total","bidenj","667","667"
"2020-11-27 04:08:19.000","04-16","Douglas","total","jorgensenj","24","24"
"2020-11-27 04:08:19.000","04-17","Douglas","total","trumpd","330","330"
"2020-11-27 04:08:19.000","04-17","Douglas","total","bidenj","387","387"
"2020-11-27 04:08:19.000","04-17","Douglas","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","04-18","Douglas","total","trumpd","181","181"
"2020-11-27 04:08:19.000","04-18","Douglas","total","bidenj","540","540"
"2020-11-27 04:08:19.000","04-18","Douglas","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","04-19","Douglas","total","trumpd","442","442"
"2020-11-27 04:08:19.000","04-19","Douglas","total","bidenj","585","585"
"2020-11-27 04:08:19.000","04-19","Douglas","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","04-20","Douglas","total","trumpd","496","496"
"2020-11-27 04:08:19.000","04-20","Douglas","total","bidenj","433","433"
"2020-11-27 04:08:19.000","04-20","Douglas","total","jorgensenj","23","23"
"2020-11-27 04:08:19.000","04-21","Douglas","total","trumpd","462","462"
"2020-11-27 04:08:19.000","04-21","Douglas","total","bidenj","815","815"
"2020-11-27 04:08:19.000","04-21","Douglas","total","jorgensenj","36","36"
"2020-11-27 04:08:19.000","05-01","Douglas","total","trumpd","570","570"
"2020-11-27 04:08:19.000","05-01","Douglas","total","bidenj","751","751"
"2020-11-27 04:08:19.000","05-01","Douglas","total","jorgensenj","23","23"
"2020-11-27 04:08:19.000","05-02","Douglas","total","trumpd","532","532"
"2020-11-27 04:08:19.000","05-02","Douglas","total","bidenj","844","844"
"2020-11-27 04:08:19.000","05-02","Douglas","total","jorgensenj","28","28"
"2020-11-27 04:08:19.000","05-03","Douglas","total","trumpd","679","679"
"2020-11-27 04:08:19.000","05-03","Douglas","total","bidenj","774","774"
"2020-11-27 04:08:19.000","05-03","Douglas","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","05-05","Douglas","total","trumpd","452","452"
"2020-11-27 04:08:19.000","05-05","Douglas","total","bidenj","577","577"
"2020-11-27 04:08:19.000","05-05","Douglas","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","05-06","Douglas","total","trumpd","432","432"
"2020-11-27 04:08:19.000","05-06","Douglas","total","bidenj","526","526"
"2020-11-27 04:08:19.000","05-06","Douglas","total","jorgensenj","17","17"
"2020-11-27 04:08:19.000","05-07","Douglas","total","trumpd","809","809"
"2020-11-27 04:08:19.000","05-07","Douglas","total","bidenj","890","890"
"2020-11-27 04:08:19.000","05-07","Douglas","total","jorgensenj","48","48"
"2020-11-27 04:08:19.000","05-09","Douglas","total","trumpd","703","703"
"2020-11-27 04:08:19.000","05-09","Douglas","total","bidenj","600","600"
"2020-11-27 04:08:19.000","05-09","Douglas","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","05-10","Douglas","total","trumpd","606","606"
"2020-11-27 04:08:19.000","05-10","Douglas","total","bidenj","609","609"
"2020-11-27 04:08:19.000","05-10","Douglas","total","jorgensenj","21","21"
"2020-11-27 04:08:19.000","05-11","Douglas","total","trumpd","703","703"
"2020-11-27 04:08:19.000","05-11","Douglas","total","bidenj","721","721"
"2020-11-27 04:08:19.000","05-11","Douglas","total","jorgensenj","37","37"
"2020-11-27 04:08:19.000","05-12","Douglas","total","trumpd","687","687"
"2020-11-27 04:08:19.000","05-12","Douglas","total","bidenj","640","640"
"2020-11-27 04:08:19.000","05-12","Douglas","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","05-13","Douglas","total","trumpd","1018","1018"
"2020-11-27 04:08:19.000","05-13","Douglas","total","bidenj","690","690"
"2020-11-27 04:08:19.000","05-13","Douglas","total","jorgensenj","32","32"
"2020-11-27 04:08:19.000","05-14","Douglas","total","trumpd","781","781"
"2020-11-27 04:08:19.000","05-14","Douglas","total","bidenj","644","644"
"2020-11-27 04:08:19.000","05-14","Douglas","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","05-15","Douglas","total","trumpd","703","703"
"2020-11-27 04:08:19.000","05-15","Douglas","total","bidenj","623","623"
"2020-11-27 04:08:19.000","05-15","Douglas","total","jorgensenj","30","30"
"2020-11-27 04:08:19.000","05-16","Douglas","total","trumpd","692","692"
"2020-11-27 04:08:19.000","05-16","Douglas","total","bidenj","592","592"
"2020-11-27 04:08:19.000","05-16","Douglas","total","jorgensenj","26","26"
"2020-11-27 04:08:19.000","05-17","Douglas","total","trumpd","832","832"
"2020-11-27 04:08:19.000","05-17","Douglas","total","bidenj","625","625"
"2020-11-27 04:08:19.000","05-17","Douglas","total","jorgensenj","24","24"
"2020-11-27 04:08:19.000","05-18","Douglas","total","trumpd","743","743"
"2020-11-27 04:08:19.000","05-18","Douglas","total","bidenj","670","670"
"2020-11-27 04:08:19.000","05-18","Douglas","total","jorgensenj","29","29"
"2020-11-27 04:08:19.000","05-19","Douglas","total","trumpd","603","603"
"2020-11-27 04:08:19.000","05-19","Douglas","total","bidenj","481","481"
