"sid","cid","vid","county_name","vote_type","county_fips"
2,148,4,"WARE","provisional","13299"
2,149,1,"WARREN","absentee","13301"
2,149,2,"WARREN","early","13301"
2,149,3,"WARREN","electionday","13301"
2,149,4,"WARREN","provisional","13301"
2,150,1,"WASHINGTON","absentee","13303"
2,150,2,"WASHINGTON","early","13303"
2,150,3,"WASHINGTON","electionday","13303"
2,150,4,"WASHINGTON","provisional","13303"
2,151,1,"WAYNE","absentee","13305"
2,151,2,"WAYNE","early","13305"
2,151,3,"WAYNE","electionday","13305"
2,151,4,"WAYNE","provisional","13305"
2,152,1,"WEBSTER","absentee","13307"
2,152,2,"WEBSTER","early","13307"
2,152,3,"WEBSTER","electionday","13307"
2,152,4,"WEBSTER","provisional","13307"
2,153,1,"WHEELER","absentee","13309"
2,153,2,"WHEELER","early","13309"
2,153,3,"WHEELER","electionday","13309"
2,153,4,"WHEELER","provisional","13309"
2,154,1,"WHITE","absentee","13311"
2,154,2,"WHITE","early","13311"
2,154,3,"WHITE","electionday","13311"
2,154,4,"WHITE","provisional","13311"
2,155,1,"WHITFIELD","absentee","13313"
2,155,2,"WHITFIELD","early","13313"
2,155,3,"WHITFIELD","electionday","13313"
2,155,4,"WHITFIELD","provisional","13313"
2,156,1,"WILCOX","absentee","13315"
2,156,2,"WILCOX","early","13315"
2,156,3,"WILCOX","electionday","13315"
2,156,4,"WILCOX","provisional","13315"
2,157,1,"WILKES","absentee","13317"
2,157,2,"WILKES","early","13317"
2,157,3,"WILKES","electionday","13317"
2,157,4,"WILKES","provisional","13317"
2,158,1,"WILKINSON","absentee","13319"
2,158,2,"WILKINSON","early","13319"
2,158,3,"WILKINSON","electionday","13319"
2,158,4,"WILKINSON","provisional","13319"
2,159,1,"WORTH","absentee","13321"
2,159,2,"WORTH","early","13321"
2,159,3,"WORTH","electionday","13321"
2,159,4,"WORTH","provisional","13321"
