"sid","cid","vid","county_name","vote_type","county_fips"
1,137,1,"TIFT","absentee","13277"
1,137,2,"TIFT","early","13277"
1,137,3,"TIFT","electionday","13277"
1,137,4,"TIFT","provisional","13277"
1,138,1,"TOOMBS","absentee","13279"
1,138,2,"TOOMBS","early","13279"
1,138,3,"TOOMBS","electionday","13279"
1,138,4,"TOOMBS","provisional","13279"
1,139,1,"TOWNS","absentee","13281"
1,139,2,"TOWNS","early","13281"
1,139,3,"TOWNS","electionday","13281"
1,139,4,"TOWNS","provisional","13281"
1,140,1,"TREUTLEN","absentee","13283"
1,140,2,"TREUTLEN","early","13283"
1,140,3,"TREUTLEN","electionday","13283"
1,140,4,"TREUTLEN","provisional","13283"
1,141,1,"TROUP","absentee","13285"
1,141,2,"TROUP","early","13285"
1,141,3,"TROUP","electionday","13285"
1,141,4,"TROUP","provisional","13285"
1,142,1,"TURNER","absentee","13287"
1,142,2,"TURNER","early","13287"
1,142,3,"TURNER","electionday","13287"
1,142,4,"TURNER","provisional","13287"
1,143,1,"TWIGGS","absentee","13289"
1,143,2,"TWIGGS","early","13289"
1,143,3,"TWIGGS","electionday","13289"
1,143,4,"TWIGGS","provisional","13289"
1,144,1,"UNION","absentee","13291"
1,144,2,"UNION","early","13291"
1,144,3,"UNION","electionday","13291"
1,144,4,"UNION","provisional","13291"
1,145,1,"UPSON","absentee","13293"
1,145,2,"UPSON","early","13293"
1,145,3,"UPSON","electionday","13293"
1,145,4,"UPSON","provisional","13293"
1,146,1,"WALKER","absentee","13295"
1,146,2,"WALKER","early","13295"
1,146,3,"WALKER","electionday","13295"
1,146,4,"WALKER","provisional","13295"
1,147,1,"WALTON","absentee","13297"
1,147,2,"WALTON","early","13297"
1,147,3,"WALTON","electionday","13297"
1,147,4,"WALTON","provisional","13297"
1,148,1,"WARE","absentee","13299"
1,148,2,"WARE","early","13299"
1,148,3,"WARE","electionday","13299"
1,148,4,"WARE","provisional","13299"
1,149,1,"WARREN","absentee","13301"
1,149,2,"WARREN","early","13301"
1,149,3,"WARREN","electionday","13301"
1,149,4,"WARREN","provisional","13301"
1,150,1,"WASHINGTON","absentee","13303"
1,150,2,"WASHINGTON","early","13303"
1,150,3,"WASHINGTON","electionday","13303"
1,150,4,"WASHINGTON","provisional","13303"
1,151,1,"WAYNE","absentee","13305"
1,151,2,"WAYNE","early","13305"
1,151,3,"WAYNE","electionday","13305"
1,151,4,"WAYNE","provisional","13305"
1,152,1,"WEBSTER","absentee","13307"
1,152,2,"WEBSTER","early","13307"
1,152,3,"WEBSTER","electionday","13307"
1,152,4,"WEBSTER","provisional","13307"
1,153,1,"WHEELER","absentee","13309"
1,153,2,"WHEELER","early","13309"
1,153,3,"WHEELER","electionday","13309"
1,153,4,"WHEELER","provisional","13309"
1,154,1,"WHITE","absentee","13311"
1,154,2,"WHITE","early","13311"
1,154,3,"WHITE","electionday","13311"
1,154,4,"WHITE","provisional","13311"
1,155,1,"WHITFIELD","absentee","13313"
1,155,2,"WHITFIELD","early","13313"
1,155,3,"WHITFIELD","electionday","13313"
1,155,4,"WHITFIELD","provisional","13313"
1,156,1,"WILCOX","absentee","13315"
1,156,2,"WILCOX","early","13315"
1,156,3,"WILCOX","electionday","13315"
1,156,4,"WILCOX","provisional","13315"
1,157,1,"WILKES","absentee","13317"
1,157,2,"WILKES","early","13317"
1,157,3,"WILKES","electionday","13317"
1,157,4,"WILKES","provisional","13317"
1,158,1,"WILKINSON","absentee","13319"
1,158,2,"WILKINSON","early","13319"
1,158,3,"WILKINSON","electionday","13319"
1,158,4,"WILKINSON","provisional","13319"
1,159,1,"WORTH","absentee","13321"
1,159,2,"WORTH","early","13321"
1,159,3,"WORTH","electionday","13321"
1,159,4,"WORTH","provisional","13321"
